state_representation,reward_type,training_seed,update,phase,probe_index,normalized_entropy,max_probability,prob_check,prob_bet_4x,prob_bet_3x,prob_bet_2x,prob_bet_1x,prob_fold
raw,net_profit,20260823,0,preflop,31,0.9994770148282052,0.346811980009079,0.31917694211006165,0.346811980009079,0.3340110182762146,0.0,0.0,0.0
raw,net_profit,20260823,0,flop,31,0.9998171187056261,0.5079605579376221,0.5079605579376221,0.0,0.0,0.4920395016670227,0.0,0.0
raw,net_profit,20260823,0,river,31,0.9998929674727219,0.5060904622077942,0.0,0.0,0.0,0.0,0.5060904622077942,0.4939095377922058
raw,net_profit,20260823,0,preflop,32,0.999518171443839,0.3471031188964844,0.320578008890152,0.3471031188964844,0.33231884241104126,0.0,0.0,0.0
raw,net_profit,20260823,0,flop,32,0.9997424248733607,0.5094479322433472,0.5094479322433472,0.0,0.0,0.49055206775665283,0.0,0.0
raw,net_profit,20260823,0,river,32,0.9999611386180982,0.5036705136299133,0.0,0.0,0.0,0.0,0.5036705136299133,0.4963294565677643
raw,net_profit,20260823,0,preflop,33,0.9996014187933371,0.34571975469589233,0.32157260179519653,0.34571975469589233,0.33270758390426636,0.0,0.0,0.0
raw,net_profit,20260823,0,flop,33,0.999633488651152,0.5112701654434204,0.5112701654434204,0.0,0.0,0.4887298047542572,0.0,0.0
raw,net_profit,20260823,0,river,33,0.9997137302441875,0.5099600553512573,0.0,0.0,0.0,0.0,0.5099600553512573,0.49003997445106506
raw,net_profit,20260823,0,preflop,34,0.9995525512598618,0.3457149267196655,0.32016775012016296,0.3457149267196655,0.3341173231601715,0.0,0.0,0.0
raw,net_profit,20260823,0,flop,34,0.9998449303422335,0.5073305368423462,0.5073305368423462,0.0,0.0,0.4926694929599762,0.0,0.0
raw,net_profit,20260823,0,river,34,0.9998054197022942,0.5082112550735474,0.0,0.0,0.0,0.0,0.5082112550735474,0.4917888045310974
raw,net_profit,20260823,0,preflop,35,0.9997269626353096,0.3431263566017151,0.32314664125442505,0.3431263566017151,0.33372700214385986,0.0,0.0,0.0
raw,net_profit,20260823,0,flop,35,0.999867463940137,0.5067776441574097,0.5067776441574097,0.0,0.0,0.49322232604026794,0.0,0.0
raw,net_profit,20260823,0,river,35,0.9996280829331526,0.5113527774810791,0.0,0.0,0.0,0.0,0.5113527774810791,0.4886472225189209
raw,net_profit,20260823,0,preflop,36,0.9995833348885255,0.3435753285884857,0.3196592926979065,0.3435753285884857,0.3367653787136078,0.0,0.0,0.0
raw,net_profit,20260823,0,flop,36,0.9993679349094374,0.5147993564605713,0.5147993564605713,0.0,0.0,0.4852006733417511,0.0,0.0
raw,net_profit,20260823,0,river,36,0.9997493199611012,0.509320855140686,0.0,0.0,0.0,0.0,0.509320855140686,0.4906791150569916
raw,net_profit,20260823,0,preflop,37,0.9996052474032492,0.3447321057319641,0.32079052925109863,0.3447321057319641,0.3344773054122925,0.0,0.0,0.0
raw,net_profit,20260823,0,flop,37,0.9997009597477987,0.5101804137229919,0.5101804137229919,0.0,0.0,0.4898195266723633,0.0,0.0
raw,net_profit,20260823,0,river,37,0.9997768143812237,0.5087944269180298,0.0,0.0,0.0,0.0,0.5087944269180298,0.4912056028842926
raw,net_profit,20260823,0,preflop,38,0.9995454902477554,0.3443104922771454,0.3191680908203125,0.3443104922771454,0.3365214169025421,0.0,0.0,0.0
raw,net_profit,20260823,0,flop,38,0.9997768231273062,0.5087940096855164,0.5087940096855164,0.0,0.0,0.4912060499191284,0.0,0.0
raw,net_profit,20260823,0,river,38,0.9997265464567029,0.5097343325614929,0.0,0.0,0.0,0.0,0.5097343325614929,0.49026572704315186
raw,net_profit,20260823,0,preflop,39,0.9996907876532514,0.3443349599838257,0.3230823874473572,0.3443349599838257,0.33258259296417236,0.0,0.0,0.0
raw,net_profit,20260823,0,flop,39,0.9998140279572215,0.5080280900001526,0.5080280900001526,0.0,0.0,0.4919719099998474,0.0,0.0
raw,net_profit,20260823,0,river,39,0.9999888988279402,0.5019614696502686,0.0,0.0,0.0,0.0,0.5019614696502686,0.49803853034973145
raw,net_profit,20260823,0,preflop,40,0.9996457631487985,0.3428630232810974,0.3207557797431946,0.3428630232810974,0.336381196975708,0.0,0.0,0.0
raw,net_profit,20260823,0,flop,40,0.9997010419908033,0.510178804397583,0.510178804397583,0.0,0.0,0.4898211658000946,0.0,0.0
raw,net_profit,20260823,0,river,40,0.9991972665673915,0.5166783332824707,0.0,0.0,0.0,0.0,0.5166783332824707,0.48332157731056213
raw,net_profit,20260823,0,preflop,41,0.999535745850586,0.344829261302948,0.3192063868045807,0.344829261302948,0.33596426248550415,0.0,0.0,0.0
raw,net_profit,20260823,0,flop,41,0.9996317895705809,0.5112966299057007,0.5112966299057007,0.0,0.0,0.48870328068733215,0.0,0.0
raw,net_profit,20260823,0,river,41,0.9998156839882714,0.5079922676086426,0.0,0.0,0.0,0.0,0.5079922676086426,0.4920077323913574
raw,net_profit,20260823,0,preflop,42,0.9996363731495669,0.34571850299835205,0.3228442072868347,0.34571850299835205,0.33143728971481323,0.0,0.0,0.0
raw,net_profit,20260823,0,flop,42,0.9994273593123661,0.5140870213508606,0.5140870213508606,0.0,0.0,0.48591291904449463,0.0,0.0
raw,net_profit,20260823,0,river,42,0.9998066034805606,0.5081872940063477,0.0,0.0,0.0,0.0,0.5081872940063477,0.49181264638900757
raw,net_profit,20260823,0,preflop,43,0.9994903429468042,0.34698283672332764,0.3196640908718109,0.34698283672332764,0.3333530128002167,0.0,0.0,0.0
raw,net_profit,20260823,0,flop,43,0.9994879831865708,0.5133201479911804,0.5133201479911804,0.0,0.0,0.48667988181114197,0.0,0.0
raw,net_profit,20260823,0,river,43,0.9995360045746506,0.5126803517341614,0.0,0.0,0.0,0.0,0.5126803517341614,0.4873196482658386
raw,net_profit,20260823,0,preflop,44,0.9996409033903503,0.3433302938938141,0.3208477795124054,0.3433302938938141,0.3358219265937805,0.0,0.0,0.0
raw,net_profit,20260823,0,flop,44,0.9998206038738043,0.5078851580619812,0.5078851580619812,0.0,0.0,0.4921148121356964,0.0,0.0
raw,net_profit,20260823,0,river,44,0.9999152477792348,0.5054200291633606,0.0,0.0,0.0,0.0,0.5054200291633606,0.494579941034317
raw,net_profit,20260823,0,preflop,45,0.9996655572374155,0.34422847628593445,0.32210981845855713,0.34422847628593445,0.33366164565086365,0.0,0.0,0.0
raw,net_profit,20260823,0,flop,45,0.999618234320716,0.5115017294883728,0.5115017294883728,0.0,0.0,0.488498330116272,0.0,0.0
raw,net_profit,20260823,0,river,45,0.9996145701839436,0.5115573406219482,0.0,0.0,0.0,0.0,0.5115573406219482,0.48844262957572937
raw,net_profit,20260823,0,preflop,46,0.9995626289118968,0.34534940123558044,0.32014474272727966,0.34534940123558044,0.3345058560371399,0.0,0.0,0.0
raw,net_profit,20260823,0,flop,46,0.9996860240303268,0.5104306936264038,0.5104306936264038,0.0,0.0,0.48956936597824097,0.0,0.0
raw,net_profit,20260823,0,river,46,0.9997338481497179,0.5096041560173035,0.0,0.0,0.0,0.0,0.5096041560173035,0.49039581418037415
raw,net_profit,20260823,0,preflop,47,0.9997345376272485,0.3430935740470886,0.3233812749385834,0.3430935740470886,0.333525151014328,0.0,0.0,0.0
raw,net_profit,20260823,0,flop,47,0.9995480195206278,0.5125149488449097,0.5125149488449097,0.0,0.0,0.4874850809574127,0.0,0.0
raw,net_profit,20260823,0,river,47,0.9999557117646795,0.5039194822311401,0.0,0.0,0.0,0.0,0.5039194822311401,0.4960804283618927
raw,net_profit,20260823,0,preflop,48,0.9995047830100915,0.34779423475265503,0.3210975229740143,0.34779423475265503,0.3311082422733307,0.0,0.0,0.0
raw,net_profit,20260823,0,flop,48,0.9997556791361712,0.5092018842697144,0.5092018842697144,0.0,0.0,0.49079808592796326,0.0,0.0
raw,net_profit,20260823,0,river,48,0.9999996134168004,0.5003660321235657,0.0,0.0,0.0,0.0,0.4996339678764343,0.5003660321235657
raw,net_profit,20260823,0,preflop,49,0.9996078054701075,0.3458573520183563,0.3219529688358307,0.3458573520183563,0.3321896493434906,0.0,0.0,0.0
raw,net_profit,20260823,0,flop,49,0.9994870793860957,0.5133323669433594,0.5133323669433594,0.0,0.0,0.48666757345199585,0.0,0.0
raw,net_profit,20260823,0,river,49,0.9997555625392232,0.5092036128044128,0.0,0.0,0.0,0.0,0.5092036128044128,0.49079641699790955
raw,net_profit,20260823,0,preflop,50,0.9996028938623202,0.3431650698184967,0.3199213147163391,0.3431650698184967,0.3369136154651642,0.0,0.0,0.0
raw,net_profit,20260823,0,flop,50,0.9997320303091211,0.5096371173858643,0.5096371173858643,0.0,0.0,0.49036282300949097,0.0,0.0
raw,net_profit,20260823,0,river,50,0.9997764142288302,0.5088018178939819,0.0,0.0,0.0,0.0,0.5088018178939819,0.49119827151298523
raw,net_profit,20260823,0,preflop,51,0.9995213368468824,0.3463846743106842,0.31992319226264954,0.3463846743106842,0.33369216322898865,0.0,0.0,0.0
raw,net_profit,20260823,0,flop,51,0.9996934022234577,0.510308027267456,0.510308027267456,0.0,0.0,0.48969194293022156,0.0,0.0
raw,net_profit,20260823,0,river,51,0.999994432623367,0.5013906955718994,0.0,0.0,0.0,0.0,0.5013906955718994,0.4986092746257782
raw,net_profit,20260823,0,preflop,52,0.999668510831323,0.34557947516441345,0.32414260506629944,0.34557947516441345,0.3302779197692871,0.0,0.0,0.0
raw,net_profit,20260823,0,flop,52,0.999558649402867,0.5123674273490906,0.5123674273490906,0.0,0.0,0.48763251304626465,0.0,0.0
raw,net_profit,20260823,0,river,52,0.9997717215029804,0.5088944435119629,0.0,0.0,0.0,0.0,0.5088944435119629,0.4911055564880371
raw,net_profit,20260823,0,preflop,53,0.9994935044095622,0.3452471196651459,0.31853270530700684,0.3452471196651459,0.3362201750278473,0.0,0.0,0.0
raw,net_profit,20260823,0,flop,53,0.9996783771200816,0.5105573534965515,0.5105573534965515,0.0,0.0,0.4894426465034485,0.0,0.0
raw,net_profit,20260823,0,river,53,0.9997352537535462,0.5095787644386292,0.0,0.0,0.0,0.0,0.5095787644386292,0.49042120575904846
raw,net_profit,20260823,0,preflop,54,0.9995596452105066,0.34304749965667725,0.31901660561561584,0.34304749965667725,0.33793583512306213,0.0,0.0,0.0
raw,net_profit,20260823,0,flop,54,0.9998275945642672,0.507729172706604,0.507729172706604,0.0,0.0,0.49227088689804077,0.0,0.0
raw,net_profit,20260823,0,river,54,0.9999959464955235,0.501181423664093,0.0,0.0,0.0,0.0,0.501181423664093,0.49881863594055176
raw,net_profit,20260823,0,preflop,55,0.9994829973957483,0.34537187218666077,0.3183813691139221,0.34537187218666077,0.3362467586994171,0.0,0.0,0.0
raw,net_profit,20260823,0,flop,55,0.9998567780614304,0.5070446133613586,0.5070446133613586,0.0,0.0,0.49295544624328613,0.0,0.0
raw,net_profit,20260823,0,river,55,0.9999139610872234,0.5054602026939392,0.0,0.0,0.0,0.0,0.5054602026939392,0.4945398271083832
raw,net_profit,20260823,0,preflop,56,0.9995833348885255,0.3435753285884857,0.3196592926979065,0.3435753285884857,0.3367653787136078,0.0,0.0,0.0
raw,net_profit,20260823,0,flop,56,0.9995979701908516,0.5118030309677124,0.5118030309677124,0.0,0.0,0.4881970286369324,0.0,0.0
raw,net_profit,20260823,0,river,56,0.9998037132736683,0.508247971534729,0.0,0.0,0.0,0.0,0.508247971534729,0.4917519986629486
raw,net_profit,20260823,0,preflop,57,0.9996428178843124,0.34595614671707153,0.32358652353286743,0.34595614671707153,0.33045724034309387,0.0,0.0,0.0
raw,net_profit,20260823,0,flop,57,0.9993803013883511,0.514653742313385,0.514653742313385,0.0,0.0,0.48534631729125977,0.0,0.0
raw,net_profit,20260823,0,river,57,0.9998663612245845,0.5068057775497437,0.0,0.0,0.0,0.0,0.5068057775497437,0.49319419264793396
raw,net_profit,20260823,0,preflop,58,0.9997367798430461,0.3433569371700287,0.32372963428497314,0.3433569371700287,0.33291345834732056,0.0,0.0,0.0
raw,net_profit,20260823,0,flop,58,0.9992707373657614,0.5158965587615967,0.5158965587615967,0.0,0.0,0.4841034412384033,0.0,0.0
raw,net_profit,20260823,0,river,58,0.9994740385209885,0.513500452041626,0.0,0.0,0.0,0.0,0.513500452041626,0.486499547958374
raw,net_profit,20260823,0,preflop,59,0.9996812636870034,0.34306177496910095,0.3217308819293976,0.34306177496910095,0.33520737290382385,0.0,0.0,0.0
raw,net_profit,20260823,0,flop,59,0.9998474817895199,0.5072702765464783,0.5072702765464783,0.0,0.0,0.49272972345352173,0.0,0.0
raw,net_profit,20260823,0,river,59,0.999898412126006,0.5059331655502319,0.0,0.0,0.0,0.0,0.5059331655502319,0.49406686425209045
raw,net_profit,20260823,0,preflop,60,0.9996915657720964,0.3426051735877991,0.3217630386352539,0.3426051735877991,0.335631787776947,0.0,0.0,0.0
raw,net_profit,20260823,0,flop,60,0.9993894585155023,0.5145450830459595,0.5145450830459595,0.0,0.0,0.4854549765586853,0.0,0.0
raw,net_profit,20260823,0,river,60,0.9998223987022584,0.5078453421592712,0.0,0.0,0.0,0.0,0.5078453421592712,0.49215465784072876
raw,net_profit,20260823,0,preflop,61,0.9996074533622452,0.3438106179237366,0.3202931582927704,0.3438106179237366,0.33589616417884827,0.0,0.0,0.0
raw,net_profit,20260823,0,flop,61,0.9994154063706007,0.5142331123352051,0.5142331123352051,0.0,0.0,0.48576685786247253,0.0,0.0
raw,net_profit,20260823,0,river,61,0.9999271264368923,0.5050268173217773,0.0,0.0,0.0,0.0,0.5050268173217773,0.4949730932712555
raw,net_profit,20260823,0,preflop,62,0.999614009120617,0.3439091145992279,0.3204973340034485,0.3439091145992279,0.33559349179267883,0.0,0.0,0.0
raw,net_profit,20260823,0,flop,62,0.9995842929660023,0.5120024681091309,0.5120024681091309,0.0,0.0,0.48799753189086914,0.0,0.0
raw,net_profit,20260823,0,river,62,0.9991695124542992,0.5169638991355896,0.0,0.0,0.0,0.0,0.5169638991355896,0.483036071062088
raw,net_profit,20260823,0,preflop,63,0.9995754671362651,0.3444107472896576,0.31986597180366516,0.3444107472896576,0.33572331070899963,0.0,0.0,0.0
raw,net_profit,20260823,0,flop,63,0.9997811195694056,0.508709192276001,0.508709192276001,0.0,0.0,0.4912908375263214,0.0,0.0
