state_representation,reward_type,training_seed,update,phase,probe_index,normalized_entropy,max_probability,prob_check,prob_bet_4x,prob_bet_3x,prob_bet_2x,prob_bet_1x,prob_fold
features,stake_scaled_net_profit,20260824,0,flop,88,0.9999998861914894,0.5001986026763916,0.5001986026763916,0.0,0.0,0.4998013973236084,0.0,0.0
features,stake_scaled_net_profit,20260824,0,river,88,0.9999998479248898,0.5002393126487732,0.0,0.0,0.0,0.0,0.5002393126487732,0.4997606575489044
features,stake_scaled_net_profit,20260824,0,preflop,89,0.9996380382370174,0.3466668725013733,0.32638734579086304,0.32694584131240845,0.3466668725013733,0.0,0.0,0.0
features,stake_scaled_net_profit,20260824,0,flop,89,0.9999196123212304,0.5052773952484131,0.4947226643562317,0.0,0.0,0.5052773952484131,0.0,0.0
features,stake_scaled_net_profit,20260824,0,river,89,0.9996531880260291,0.5109631419181824,0.0,0.0,0.0,0.0,0.5109631419181824,0.48903682827949524
features,stake_scaled_net_profit,20260824,0,preflop,90,0.9996444327987951,0.34543585777282715,0.3318231999874115,0.32274094223976135,0.34543585777282715,0.0,0.0,0.0
features,stake_scaled_net_profit,20260824,0,flop,90,0.9999647256556328,0.5034951567649841,0.5034951567649841,0.0,0.0,0.49650490283966064,0.0,0.0
features,stake_scaled_net_profit,20260824,0,river,90,0.9999844060234929,0.502325713634491,0.0,0.0,0.0,0.0,0.502325713634491,0.49767425656318665
features,stake_scaled_net_profit,20260824,0,preflop,91,0.999541008050591,0.34835055470466614,0.32623836398124695,0.3254110813140869,0.34835055470466614,0.0,0.0,0.0
features,stake_scaled_net_profit,20260824,0,flop,91,0.9999934357563194,0.5015068054199219,0.4984932243824005,0.0,0.0,0.5015068054199219,0.0,0.0
features,stake_scaled_net_profit,20260824,0,river,91,0.9998691833189345,0.5067341923713684,0.0,0.0,0.0,0.0,0.5067341923713684,0.49326571822166443
features,stake_scaled_net_profit,20260824,0,preflop,92,0.9996233609854402,0.34651750326156616,0.3296099603176117,0.32387256622314453,0.34651750326156616,0.0,0.0,0.0
